image_name,new_x,new_y,new_w,new_h
ISIC_0027510,177,49,290,332
ISIC_0027511,80,0,460,450
ISIC_0027512,0,98,640,326
ISIC_0027513,35,84,502,297
ISIC_0027514,65,0,517,450
ISIC_0027515,117,98,250,168
ISIC_0027516,0,0,615,450
ISIC_0027517,217,79,265,297
ISIC_0027518,32,0,490,450
ISIC_0027519,185,77,310,321
ISIC_0027520,212,151,342,298
ISIC_0027521,0,0,640,450
ISIC_0027522,152,209,205,149
ISIC_0027523,180,54,265,344
ISIC_0027524,135,0,310,450
ISIC_0027525,0,0,640,450
ISIC_0027526,10,0,630,450
ISIC_0027527,42,50,582,360
ISIC_0027528,210,70,237,302
ISIC_0027529,0,0,640,450
ISIC_0027530,237,165,175,135
ISIC_0027531,0,0,607,450
ISIC_0027532,142,7,282,309
ISIC_0027533,157,94,405,286
ISIC_0027534,0,0,640,450
ISIC_0027535,150,145,230,235
ISIC_0027536,12,0,627,450
ISIC_0027537,202,105,210,216
ISIC_0027538,260,175,150,181
ISIC_0027539,0,0,640,450
ISIC_0027540,77,7,562,437
ISIC_0027541,55,0,432,450
ISIC_0027542,207,210,255,219
ISIC_0027543,205,12,285,333
ISIC_0027544,220,130,177,235
ISIC_0027545,182,58,245,277
ISIC_0027546,0,36,592,413
ISIC_0027547,190,61,352,381
ISIC_0027548,140,94,342,267
ISIC_0027549,150,151,295,124
ISIC_0027550,47,1,545,413
ISIC_0027551,70,0,465,450
ISIC_0027552,150,1,407,446
ISIC_0027553,25,0,332,420
ISIC_0027554,227,80,220,219
ISIC_0027555,82,28,512,358
ISIC_0027556,102,52,407,397
ISIC_0027557,0,0,440,388
ISIC_0027558,202,138,195,166
ISIC_0027559,25,0,587,450
ISIC_0027560,0,63,640,339
ISIC_0027561,0,0,640,450
ISIC_0027562,0,0,640,450
ISIC_0027563,155,49,310,258
ISIC_0027564,165,19,307,430
ISIC_0027565,0,0,640,450
ISIC_0027566,80,107,395,295
ISIC_0027567,42,36,510,413
ISIC_0027568,0,61,640,388
ISIC_0027569,47,26,500,400
ISIC_0027570,92,0,490,414
ISIC_0027571,35,29,327,400
ISIC_0027572,0,43,640,406
ISIC_0027573,142,86,335,272
ISIC_0027574,222,105,320,228
ISIC_0027575,77,70,310,295
ISIC_0027576,35,214,300,235
ISIC_0027577,0,0,640,450
ISIC_0027578,0,0,640,450
ISIC_0027579,25,0,615,450
ISIC_0027580,0,0,640,450
ISIC_0027581,0,0,640,450
ISIC_0027582,0,0,640,450
ISIC_0027583,85,89,407,321
ISIC_0027584,0,0,640,450
ISIC_0027585,105,12,265,333
ISIC_0027586,92,31,430,414
ISIC_0027587,162,43,377,406
ISIC_0027588,200,73,302,344
ISIC_0027589,110,100,317,314
ISIC_0027590,0,0,640,450
ISIC_0027591,105,59,475,309
ISIC_0027592,5,49,635,400
ISIC_0027593,0,38,640,411
ISIC_0027594,72,0,415,407
ISIC_0027595,32,0,580,450
ISIC_0027596,232,147,195,161
ISIC_0027597,77,0,450,414
ISIC_0027598,100,0,477,437
ISIC_0027599,115,61,275,249
ISIC_0027600,257,98,197,240
ISIC_0027601,20,43,520,321
ISIC_0027602,192,0,310,290
ISIC_0027603,85,54,485,286
ISIC_0027604,137,12,317,437
ISIC_0027605,0,0,640,450
ISIC_0027606,0,0,640,450
ISIC_0027607,170,10,327,439
ISIC_0027608,0,0,640,450
ISIC_0027609,107,0,422,450
ISIC_0027610,0,0,622,450
ISIC_0027611,7,0,575,450
ISIC_0027612,67,0,552,450
ISIC_0027613,167,116,300,205
ISIC_0027614,172,128,310,191
ISIC_0027615,82,47,517,365
ISIC_0027616,75,0,500,450
ISIC_0027617,85,0,555,450
ISIC_0027618,12,0,565,450
ISIC_0027619,0,0,640,450
ISIC_0027620,0,0,600,450
ISIC_0027621,100,128,475,321
ISIC_0027622,0,0,640,450
ISIC_0027623,0,0,640,404
ISIC_0027624,85,61,437,372
ISIC_0027625,110,0,247,314
ISIC_0027626,0,0,640,450
ISIC_0027627,155,195,302,149
ISIC_0027628,0,0,547,450
ISIC_0027629,207,163,262,196
ISIC_0027630,162,72,390,233
ISIC_0027631,20,0,620,450
ISIC_0027632,110,0,455,450
ISIC_0027633,0,3,640,446
ISIC_0027634,130,61,325,291
ISIC_0027635,237,70,205,228
ISIC_0027636,57,0,490,450
ISIC_0027637,110,26,377,423
ISIC_0027638,22,0,617,450
ISIC_0027639,75,43,447,381
ISIC_0027640,15,0,575,450
ISIC_0027641,207,138,310,311
ISIC_0027642,217,116,215,235
ISIC_0027643,90,49,407,314
ISIC_0027644,195,65,257,247
ISIC_0027645,270,203,105,68
ISIC_0027646,135,1,420,383
ISIC_0027647,115,29,395,409
ISIC_0027648,77,73,472,311
ISIC_0027649,0,35,640,414
ISIC_0027650,0,0,640,450
ISIC_0027651,185,140,295,172
ISIC_0027652,100,10,482,351
ISIC_0027653,15,0,485,370
ISIC_0027654,115,89,350,279
ISIC_0027655,65,0,412,437
ISIC_0027656,147,52,372,298
ISIC_0027657,0,0,640,450
ISIC_0027658,77,0,562,450
ISIC_0027659,117,110,342,260
ISIC_0027660,125,82,317,279
ISIC_0027661,35,0,415,450
ISIC_0027662,185,73,285,298
ISIC_0027663,102,49,430,321
ISIC_0027664,7,31,625,381
ISIC_0027665,112,151,307,198
ISIC_0027666,17,0,607,450
ISIC_0027667,62,0,525,450
ISIC_0027668,137,86,385,279
ISIC_0027669,0,0,640,450
ISIC_0027670,85,0,502,450
ISIC_0027671,22,40,592,369
ISIC_0027672,70,24,460,384
ISIC_0027673,0,0,640,450
ISIC_0027674,160,45,460,372
ISIC_0027675,0,0,640,450
ISIC_0027676,112,56,370,393
ISIC_0027677,112,103,272,210
ISIC_0027678,0,0,640,450
ISIC_0027679,272,189,75,75
ISIC_0027680,0,21,640,395
ISIC_0027681,0,0,640,450
ISIC_0027682,85,144,265,200
ISIC_0027683,117,35,395,390
ISIC_0027684,195,166,262,156
ISIC_0027685,187,89,215,207
ISIC_0027686,17,0,570,450
ISIC_0027687,0,0,640,450
ISIC_0027688,195,131,230,193
ISIC_0027689,85,28,520,414
ISIC_0027690,0,0,640,450
ISIC_0027691,32,3,442,446
ISIC_0027692,172,119,390,283
ISIC_0027693,22,0,562,450
ISIC_0027694,7,0,615,409
ISIC_0027695,160,40,325,384
ISIC_0027696,0,0,635,450
ISIC_0027697,265,154,117,137
ISIC_0027698,0,0,640,450
ISIC_0027699,57,82,525,363
ISIC_0027700,90,94,450,270
ISIC_0027701,97,103,380,346
ISIC_0027702,0,0,640,450
ISIC_0027703,17,31,385,319
ISIC_0027704,165,117,302,240
ISIC_0027705,255,130,202,207
ISIC_0027706,112,91,510,358
ISIC_0027707,55,0,575,450
ISIC_0027708,0,0,640,450
ISIC_0027709,105,0,442,450
ISIC_0027710,0,0,640,450
ISIC_0027711,67,0,465,450
ISIC_0027712,95,91,440,356
ISIC_0027713,0,0,640,450
ISIC_0027714,245,179,152,108
ISIC_0027715,125,36,370,370
ISIC_0027716,0,58,640,291
ISIC_0027717,0,0,640,450
ISIC_0027718,235,130,132,181
ISIC_0027719,22,0,525,450
ISIC_0027720,15,61,575,321
ISIC_0027721,0,31,640,383
ISIC_0027722,67,14,485,421
ISIC_0027723,102,40,430,335
ISIC_0027724,97,0,525,450
ISIC_0027725,0,0,640,450
ISIC_0027726,135,68,395,363
ISIC_0027727,57,45,520,323
ISIC_0027728,12,0,510,450
ISIC_0027729,0,66,640,298
ISIC_0027730,0,45,615,395
ISIC_0027731,0,0,640,450
ISIC_0027732,240,0,275,358
ISIC_0027733,0,0,640,314
ISIC_0027734,157,22,320,413
ISIC_0027735,217,108,197,242
ISIC_0027736,0,0,640,413
ISIC_0027737,187,101,275,267
ISIC_0027738,235,133,150,163
ISIC_0027739,197,131,227,181
ISIC_0027740,22,68,442,376
ISIC_0027741,0,0,640,450
ISIC_0027742,0,56,640,376
ISIC_0027743,187,0,345,450
ISIC_0027744,112,12,457,437
ISIC_0027745,0,0,640,450
ISIC_0027746,5,0,572,450
ISIC_0027747,0,0,640,450
ISIC_0027748,112,15,352,323
ISIC_0027749,7,0,535,450
ISIC_0027750,0,0,535,450
ISIC_0027751,0,0,640,450
ISIC_0027752,27,133,405,228
ISIC_0027753,0,0,640,450
ISIC_0027754,0,10,640,439
ISIC_0027755,107,0,395,450
ISIC_0027756,262,198,175,123
ISIC_0027757,247,161,155,154
ISIC_0027758,62,98,390,290
ISIC_0027759,152,138,295,225
ISIC_0027760,40,0,572,450
ISIC_0027761,100,103,520,298
ISIC_0027762,130,17,282,432
ISIC_0027763,0,0,640,450
ISIC_0027764,127,10,360,388
ISIC_0027765,140,0,450,450
ISIC_0027766,77,42,465,376
ISIC_0027767,135,61,345,279
ISIC_0027768,215,94,255,242
ISIC_0027769,212,140,212,144
ISIC_0027770,32,0,545,450
ISIC_0027771,50,7,492,432
ISIC_0027772,195,98,210,230
ISIC_0027773,0,0,640,450
ISIC_0027774,197,147,232,154
ISIC_0027775,0,0,640,450
ISIC_0027776,0,0,640,450
ISIC_0027777,145,52,325,298
ISIC_0027778,7,154,552,284
ISIC_0027779,62,47,440,402
ISIC_0027780,0,0,640,450
ISIC_0027781,155,50,372,344
ISIC_0027782,70,0,495,414
ISIC_0027783,222,131,210,159
ISIC_0027784,137,56,425,295
ISIC_0027785,140,28,310,346
ISIC_0027786,92,14,407,356
ISIC_0027787,0,0,597,450
ISIC_0027788,112,68,342,323
ISIC_0027789,170,52,292,284
ISIC_0027790,117,114,380,304
ISIC_0027791,0,0,640,450
ISIC_0027792,152,28,377,420
ISIC_0027793,27,31,440,414
ISIC_0027794,15,0,625,450
ISIC_0027795,22,0,617,450
ISIC_0027796,147,66,310,295
ISIC_0027797,232,144,240,216
ISIC_0027798,130,103,355,253
ISIC_0027799,205,0,360,409
ISIC_0027800,147,17,342,376
ISIC_0027801,90,29,412,388
ISIC_0027802,0,0,640,450
ISIC_0027803,0,0,640,450
ISIC_0027804,157,130,307,207
ISIC_0027805,262,7,320,442
ISIC_0027806,77,1,447,434
ISIC_0027807,105,12,350,437
ISIC_0027808,0,0,640,450
ISIC_0027809,30,0,570,450
ISIC_0027810,0,0,640,450
ISIC_0027811,135,91,320,247
ISIC_0027812,260,156,115,123
ISIC_0027813,57,10,580,353
ISIC_0027814,115,145,517,200
ISIC_0027815,40,0,600,450
ISIC_0027816,45,56,337,326
ISIC_0027817,87,0,302,326
ISIC_0027818,0,0,640,450
ISIC_0027819,190,121,255,223
ISIC_0027820,175,96,327,260
ISIC_0027821,130,38,367,365
ISIC_0027822,205,63,262,279
ISIC_0027823,0,0,640,450
ISIC_0027824,42,0,442,450
ISIC_0027825,45,0,565,450
ISIC_0027826,0,0,640,450
ISIC_0027827,0,0,640,450
ISIC_0027828,112,22,420,360
ISIC_0027829,107,66,490,383
ISIC_0027830,165,58,350,381
ISIC_0027831,0,1,640,448
ISIC_0027832,115,31,430,369
ISIC_0027833,77,89,520,360
ISIC_0027834,0,0,640,450
ISIC_0027835,0,0,640,450
ISIC_0027836,107,156,345,217
ISIC_0027837,50,0,525,450
ISIC_0027838,0,0,640,450
ISIC_0027839,187,94,312,286
ISIC_0027840,0,0,640,450
ISIC_0027841,175,79,320,247
ISIC_0027842,0,0,580,450
ISIC_0027843,195,140,262,279
ISIC_0027844,15,0,580,383
ISIC_0027845,187,31,310,414
ISIC_0027846,22,0,582,450
ISIC_0027847,277,161,117,112
ISIC_0027848,170,112,290,302
ISIC_0027849,75,58,465,291
ISIC_0027850,82,14,387,356
ISIC_0027851,220,112,192,172
ISIC_0027852,145,54,300,297
ISIC_0027853,0,0,640,450
ISIC_0027854,107,63,282,326
ISIC_0027855,160,80,337,295
ISIC_0027856,162,219,122,142
ISIC_0027857,35,0,360,384
ISIC_0027858,0,0,640,450
ISIC_0027859,0,0,640,450
ISIC_0027860,35,126,525,323
ISIC_0027861,0,0,640,450
ISIC_0027862,17,61,607,388
ISIC_0027863,0,0,640,450
ISIC_0027864,207,128,227,228
ISIC_0027865,0,0,640,450
ISIC_0027866,0,0,640,450
ISIC_0027867,212,105,212,247
ISIC_0027868,142,112,332,216
ISIC_0027869,27,108,475,286
ISIC_0027870,97,65,472,348
ISIC_0027871,72,59,500,295
ISIC_0027872,0,0,640,450
ISIC_0027873,167,116,307,274
ISIC_0027874,42,21,495,402
ISIC_0027875,7,12,562,437
ISIC_0027876,130,5,510,437
ISIC_0027877,0,0,640,450
ISIC_0027878,247,168,150,124
ISIC_0027879,92,0,545,450
ISIC_0027880,97,17,420,432
ISIC_0027881,107,156,257,265
ISIC_0027882,0,0,592,450
ISIC_0027883,5,0,597,450
ISIC_0027884,0,0,640,450
ISIC_0027885,0,0,640,450
ISIC_0027886,27,79,612,332
ISIC_0027887,110,40,500,356
ISIC_0027888,355,80,170,188
ISIC_0027889,110,45,390,363
ISIC_0027890,145,66,420,383
ISIC_0027891,40,14,547,435
ISIC_0027892,0,0,640,450
ISIC_0027893,0,0,640,450
ISIC_0027894,0,0,640,450
ISIC_0027895,145,63,370,323
ISIC_0027896,0,0,640,450
ISIC_0027897,72,52,395,333
ISIC_0027898,245,116,170,172
ISIC_0027899,42,50,597,339
ISIC_0027900,10,59,587,333
ISIC_0027901,157,10,345,427
ISIC_0027902,2,66,637,321
ISIC_0027903,27,0,560,450
ISIC_0027904,40,15,575,397
ISIC_0027905,277,161,107,119
ISIC_0027906,45,0,415,450
ISIC_0027907,0,1,640,439
ISIC_0027908,57,8,472,384
ISIC_0027909,0,0,640,450
ISIC_0027910,0,0,640,450
ISIC_0027911,275,188,100,107
ISIC_0027912,205,96,345,246
ISIC_0027913,192,98,232,212
ISIC_0027914,70,0,475,372
ISIC_0027915,0,0,640,450
ISIC_0027916,125,7,430,442
ISIC_0027917,35,50,597,384
ISIC_0027918,105,87,332,267
ISIC_0027919,122,0,517,450
ISIC_0027920,142,70,335,253
ISIC_0027921,10,0,460,434
ISIC_0027922,0,35,640,370
ISIC_0027923,247,56,265,283
ISIC_0027924,37,0,602,450
ISIC_0027925,0,0,640,450
ISIC_0027926,27,0,512,393
ISIC_0027927,110,33,390,369
ISIC_0027928,225,114,292,249
ISIC_0027929,60,0,442,450
ISIC_0027930,130,107,442,283
ISIC_0027931,250,163,140,123
ISIC_0027932,0,3,640,446
ISIC_0027933,7,0,617,450
ISIC_0027934,0,172,640,260
ISIC_0027935,202,100,345,349
ISIC_0027936,57,0,467,450
ISIC_0027937,122,137,257,156
ISIC_0027938,165,117,215,174
ISIC_0027939,0,0,640,450
ISIC_0027940,187,124,205,174
ISIC_0027941,0,0,640,450
ISIC_0027942,17,0,437,450
ISIC_0027943,95,0,465,450
ISIC_0027944,100,0,405,450
ISIC_0027945,87,0,552,450
ISIC_0027946,42,0,460,400
ISIC_0027947,0,15,615,388
ISIC_0027948,202,163,237,142
ISIC_0027949,100,65,535,356
ISIC_0027950,0,0,640,450
ISIC_0027951,0,12,640,437
ISIC_0027952,92,1,310,358
ISIC_0027953,0,0,627,450
ISIC_0027954,55,17,585,363
ISIC_0027955,112,59,387,348
ISIC_0027956,0,0,627,450
ISIC_0027957,247,140,135,137
ISIC_0027958,0,0,640,450
ISIC_0027959,180,98,240,217
ISIC_0027960,0,0,640,450
ISIC_0027961,0,0,640,450
ISIC_0027962,165,0,325,261
ISIC_0027963,0,0,640,450
ISIC_0027964,32,28,542,388
ISIC_0027965,50,0,500,450
ISIC_0027966,57,7,582,437
ISIC_0027967,0,0,640,450
ISIC_0027968,212,21,300,314
ISIC_0027969,192,73,240,270
ISIC_0027970,267,198,105,65
ISIC_0027971,87,31,390,413
ISIC_0027972,102,0,320,450
ISIC_0027973,0,0,640,450
ISIC_0027974,145,73,472,311
ISIC_0027975,85,86,275,297
ISIC_0027976,97,42,390,316
ISIC_0027977,40,0,502,444
ISIC_0027978,180,77,317,307
ISIC_0027979,70,0,407,348
ISIC_0027980,0,0,640,450
ISIC_0027981,62,0,430,450
ISIC_0027982,72,0,547,450
ISIC_0027983,257,182,127,101
ISIC_0027984,12,22,570,416
ISIC_0027985,87,43,202,174
ISIC_0027986,120,0,250,210
ISIC_0027987,207,124,215,193
ISIC_0027988,70,19,432,430
ISIC_0027989,92,0,542,450
ISIC_0027990,57,12,517,432
ISIC_0027991,0,0,640,450
ISIC_0027992,90,0,472,409
ISIC_0027993,185,103,275,184
ISIC_0027994,52,0,485,450
ISIC_0027995,97,35,542,383
ISIC_0027996,22,5,617,444
ISIC_0027997,52,42,162,246
ISIC_0027998,0,0,597,450
ISIC_0027999,175,94,255,235
ISIC_0028000,127,142,265,230
ISIC_0028001,82,43,405,323
ISIC_0028002,152,100,292,240
ISIC_0028003,40,0,552,450
ISIC_0028004,15,0,547,450
ISIC_0028005,0,52,437,279
ISIC_0028006,105,8,425,393
ISIC_0028007,277,21,317,425
ISIC_0028008,292,172,105,119
ISIC_0028009,205,108,232,217
ISIC_0028010,257,182,160,124
ISIC_0028011,115,0,327,328
ISIC_0028012,0,0,640,450
ISIC_0028013,90,22,432,427
ISIC_0028014,140,8,397,432
ISIC_0028015,237,140,145,168
ISIC_0028016,197,82,345,341
ISIC_0028017,117,50,377,369
ISIC_0028018,0,0,640,450
ISIC_0028019,75,0,457,450
ISIC_0028020,100,36,387,328
ISIC_0028021,135,35,397,414
ISIC_0028022,0,0,640,450
ISIC_0028023,220,126,255,277
ISIC_0028024,125,0,460,450
ISIC_0028025,80,0,485,428
ISIC_0028026,0,0,640,450
ISIC_0028027,117,50,245,235
ISIC_0028028,72,42,390,339
ISIC_0028029,145,72,335,233
ISIC_0028030,212,133,302,242
ISIC_0028031,0,0,640,450
ISIC_0028032,247,147,222,247
ISIC_0028033,112,70,395,335
ISIC_0028034,0,0,640,450
ISIC_0028035,0,0,552,421
ISIC_0028036,0,0,640,450
ISIC_0028037,55,0,492,450
ISIC_0028038,72,135,307,200
ISIC_0028039,165,61,325,265
ISIC_0028040,192,89,370,321
ISIC_0028041,225,128,245,191
ISIC_0028042,190,135,247,175
ISIC_0028043,0,0,640,450
ISIC_0028044,0,24,640,425
ISIC_0028045,230,172,160,105
ISIC_0028046,152,8,352,441
ISIC_0028047,142,80,292,254
ISIC_0028048,0,0,640,450
ISIC_0028049,145,0,420,450
ISIC_0028050,70,0,472,450
ISIC_0028051,0,33,640,384
ISIC_0028052,242,137,175,163
ISIC_0028053,75,0,562,450
ISIC_0028054,92,45,415,363
ISIC_0028055,65,12,500,421
ISIC_0028056,162,1,327,383
ISIC_0028057,0,0,640,450
ISIC_0028058,197,152,237,242
ISIC_0028059,160,75,337,295
ISIC_0028060,120,47,422,383
ISIC_0028061,97,0,412,242
ISIC_0028062,0,0,640,450
ISIC_0028063,10,0,615,450
ISIC_0028064,32,80,597,369
ISIC_0028065,122,21,380,413
ISIC_0028066,0,0,640,450
ISIC_0028067,217,126,220,200
ISIC_0028068,245,79,280,316
ISIC_0028069,230,123,177,196
ISIC_0028070,180,43,295,356
ISIC_0028071,172,200,197,217
ISIC_0028072,0,0,640,450
ISIC_0028073,95,0,312,304
ISIC_0028074,112,193,290,242
ISIC_0028075,0,0,640,450
ISIC_0028076,0,0,640,450
ISIC_0028077,0,0,640,450
ISIC_0028078,95,52,387,363
ISIC_0028079,222,147,192,166
ISIC_0028080,220,154,210,151
ISIC_0028081,0,0,615,450
ISIC_0028082,0,0,640,450
ISIC_0028083,0,0,640,450
ISIC_0028084,142,116,332,203
ISIC_0028085,72,108,455,242
ISIC_0028086,47,0,590,450
ISIC_0028087,207,80,240,216
ISIC_0028088,82,100,420,339
ISIC_0028089,50,0,527,450
ISIC_0028090,90,12,485,437
ISIC_0028091,187,116,320,284
ISIC_0028092,27,65,542,383
ISIC_0028093,105,0,395,356
ISIC_0028094,25,0,502,450
ISIC_0028095,145,94,362,267
ISIC_0028096,25,0,430,450
ISIC_0028097,0,0,640,450
ISIC_0028098,0,0,640,450
ISIC_0028099,55,29,405,414
ISIC_0028100,0,0,597,450
ISIC_0028101,0,0,640,450
ISIC_0028102,47,15,482,314
ISIC_0028103,0,75,640,374
ISIC_0028104,167,35,360,370
ISIC_0028105,0,21,640,428
ISIC_0028106,115,68,345,297
ISIC_0028107,0,0,640,450
ISIC_0028108,82,105,527,274
ISIC_0028109,235,144,177,144
ISIC_0028110,162,98,280,279
ISIC_0028111,0,144,640,305
ISIC_0028112,0,0,640,450
ISIC_0028113,0,0,640,450
ISIC_0028114,0,0,640,450
ISIC_0028115,0,0,640,450
ISIC_0028116,45,0,595,450
ISIC_0028117,12,12,627,421
ISIC_0028118,90,114,455,247
ISIC_0028119,87,0,342,450
ISIC_0028120,80,65,455,314
ISIC_0028121,0,0,640,450
ISIC_0028122,55,0,527,450
ISIC_0028123,225,181,155,159
ISIC_0028124,0,0,640,450
ISIC_0028125,5,0,635,450
ISIC_0028126,7,0,632,450
ISIC_0028127,0,0,640,450
ISIC_0028128,197,73,275,253
ISIC_0028129,157,29,327,420
ISIC_0028130,222,82,327,307
ISIC_0028131,217,161,222,200
ISIC_0028132,0,0,610,407
ISIC_0028133,142,0,467,450
ISIC_0028134,0,19,640,430
ISIC_0028135,142,89,312,216
ISIC_0028136,15,82,625,367
ISIC_0028137,137,36,275,369
ISIC_0028138,62,3,460,400
ISIC_0028139,252,159,237,181
ISIC_0028140,232,45,250,326
ISIC_0028141,155,94,285,319
ISIC_0028142,135,70,370,333
ISIC_0028143,0,0,640,397
ISIC_0028144,0,0,617,450
ISIC_0028145,130,73,425,346
ISIC_0028146,65,42,437,393
ISIC_0028147,132,43,360,332
ISIC_0028148,45,0,592,450
ISIC_0028149,170,101,282,253
ISIC_0028150,57,49,492,395
ISIC_0028151,215,107,245,272
ISIC_0028152,0,0,640,450
ISIC_0028153,192,108,222,198
ISIC_0028154,262,198,92,86
ISIC_0028155,0,0,640,450
ISIC_0028156,35,45,525,397
ISIC_0028157,77,47,317,295
ISIC_0028158,160,126,327,260
ISIC_0028159,235,156,155,163
ISIC_0028160,97,112,465,298
ISIC_0028161,50,114,530,302
ISIC_0028162,0,0,640,450
ISIC_0028163,167,96,310,235
ISIC_0028164,5,0,565,450
ISIC_0028165,0,0,640,450
ISIC_0028166,20,0,572,450
ISIC_0028167,132,65,352,304
ISIC_0028168,125,91,317,240
ISIC_0028169,17,93,575,298
ISIC_0028170,0,12,640,434
ISIC_0028171,132,21,272,297
ISIC_0028172,150,86,442,246
ISIC_0028173,0,0,640,450
ISIC_0028174,40,3,600,446
ISIC_0028175,67,35,440,332
ISIC_0028176,90,0,467,450
ISIC_0028177,102,1,292,397
ISIC_0028178,80,0,485,450
ISIC_0028179,0,0,640,450
ISIC_0028180,97,26,447,407
ISIC_0028181,0,0,640,450
ISIC_0028182,0,0,640,450
ISIC_0028183,72,47,510,377
ISIC_0028184,50,0,590,450
ISIC_0028185,47,0,510,450
ISIC_0028186,30,0,610,450
ISIC_0028187,0,26,527,341
ISIC_0028188,32,14,607,435
ISIC_0028189,52,0,562,450
ISIC_0028190,0,24,640,425
ISIC_0028191,102,47,385,402
ISIC_0028192,52,0,555,450
ISIC_0028193,0,0,640,450
ISIC_0028194,212,116,290,246
ISIC_0028195,245,168,122,114
ISIC_0028196,150,101,345,348
ISIC_0028197,70,66,467,376
ISIC_0028198,150,66,377,358
ISIC_0028199,137,186,320,235
ISIC_0028200,70,42,562,353
ISIC_0028201,107,58,425,383
ISIC_0028202,70,0,517,383
ISIC_0028203,0,144,510,305
ISIC_0028204,0,0,640,450
ISIC_0028205,132,73,342,351
ISIC_0028206,77,43,272,332
ISIC_0028207,0,33,640,416
ISIC_0028208,157,0,372,450
ISIC_0028209,222,112,222,203
ISIC_0028210,0,0,640,450
ISIC_0028211,5,0,635,450
ISIC_0028212,140,42,420,376
ISIC_0028213,45,0,587,450
ISIC_0028214,70,28,477,388
ISIC_0028215,82,61,467,309
ISIC_0028216,110,31,422,395
ISIC_0028217,0,24,640,425
ISIC_0028218,0,0,640,450
ISIC_0028219,222,137,185,159
ISIC_0028220,90,49,537,333
ISIC_0028221,0,0,640,450
ISIC_0028222,0,0,640,450
ISIC_0028223,65,0,495,402
ISIC_0028224,135,31,430,372
ISIC_0028225,65,70,512,346
ISIC_0028226,212,147,222,159
ISIC_0028227,0,58,640,341
ISIC_0028228,0,0,640,450
ISIC_0028229,5,0,635,450
ISIC_0028230,95,35,402,341
ISIC_0028231,0,0,640,450
ISIC_0028232,0,0,640,450
ISIC_0028233,0,0,640,450
ISIC_0028234,87,50,442,297
ISIC_0028235,0,49,640,365
ISIC_0028236,0,0,640,450
ISIC_0028237,185,93,272,356
ISIC_0028238,0,35,640,414
ISIC_0028239,182,253,345,196
ISIC_0028240,97,0,430,416
ISIC_0028241,2,0,637,450
ISIC_0028242,0,0,640,450
ISIC_0028243,0,0,640,450
ISIC_0028244,10,28,572,421
ISIC_0028245,187,105,325,265
ISIC_0028246,7,0,592,450
ISIC_0028247,287,217,75,56
ISIC_0028248,57,0,542,450
ISIC_0028249,232,96,285,309
ISIC_0028250,117,61,247,339
ISIC_0028251,50,36,397,339
ISIC_0028252,0,0,640,450
ISIC_0028253,25,21,565,428
ISIC_0028254,0,0,640,450
ISIC_0028255,0,12,640,437
ISIC_0028256,0,0,640,450
ISIC_0028257,0,0,640,450
ISIC_0028258,15,0,625,450
ISIC_0028259,212,94,327,295
ISIC_0028260,190,89,302,261
ISIC_0028261,0,0,640,450
ISIC_0028262,97,75,402,240
ISIC_0028263,52,49,482,332
ISIC_0028264,130,0,510,450
ISIC_0028265,0,0,640,450
ISIC_0028266,150,68,247,321
ISIC_0028267,97,0,447,450
ISIC_0028268,117,36,387,413
ISIC_0028269,0,0,640,450
ISIC_0028270,0,0,580,450
ISIC_0028271,0,0,640,450
ISIC_0028272,287,177,72,56
ISIC_0028273,165,142,197,223
ISIC_0028274,0,0,592,450
ISIC_0028275,157,0,407,450
ISIC_0028276,55,101,510,304
ISIC_0028277,190,56,362,339
ISIC_0028278,177,0,405,450
ISIC_0028279,2,0,587,450
ISIC_0028280,0,7,607,442
ISIC_0028281,87,15,390,390
ISIC_0028282,42,59,405,390
ISIC_0028283,0,0,640,450
ISIC_0028284,210,96,325,249
ISIC_0028285,10,0,630,450
ISIC_0028286,27,123,530,297
ISIC_0028287,130,110,335,219
ISIC_0028288,102,10,450,393
ISIC_0028289,0,3,317,319
ISIC_0028290,185,123,272,186
ISIC_0028291,80,22,495,384
ISIC_0028292,0,0,640,450
ISIC_0028293,262,182,97,108
ISIC_0028294,207,144,220,137
ISIC_0028295,147,110,220,272
ISIC_0028296,0,0,640,450
ISIC_0028297,75,15,500,434
ISIC_0028298,72,0,350,377
ISIC_0028299,12,0,542,450
ISIC_0028300,0,0,640,420
ISIC_0028301,145,87,265,304
ISIC_0028302,125,0,325,319
ISIC_0028303,55,0,495,450
ISIC_0028304,55,0,545,450
ISIC_0028305,117,77,362,323
ISIC_0028306,55,0,397,432
ISIC_0028307,142,93,497,304
ISIC_0028308,47,40,492,356
ISIC_0028309,167,49,292,348
ISIC_0028310,285,205,150,117
ISIC_0028311,122,24,442,425
ISIC_0028312,0,42,640,400
ISIC_0028313,72,0,422,450
ISIC_0028314,0,0,640,450
ISIC_0028315,160,54,342,326
ISIC_0028316,0,35,640,414
ISIC_0028317,142,70,337,314
ISIC_0028318,97,0,485,446
ISIC_0028319,182,0,405,450
ISIC_0028320,107,86,372,309
ISIC_0028321,55,0,547,404
ISIC_0028322,102,73,465,365
ISIC_0028323,155,0,350,409
ISIC_0028324,97,87,460,321
ISIC_0028325,197,108,245,230
ISIC_0028326,222,107,170,240
ISIC_0028327,0,0,640,393
ISIC_0028328,175,15,275,246
ISIC_0028329,0,0,640,450
ISIC_0028330,65,36,512,413
ISIC_0028331,0,0,640,450
